,id,tweet
2973,78968983,@username 😂😂jahilai ne wa’annan
2974,78968984,ai mugun dan iska ne 😂😂😂 ##url
2975,78968985,"al'ummar gabashin jahar kebbi na bukatar karin addu'a. wani mummunan harin yan ta'adda a yankin zuru ya sanya mataimakin gwamna jahar kebbi ya tsallake rijiya da baya, yayin da aka hallaka jami'an tsaro har goma sha tara (19).  -  #mohammad_bamalli"
2976,78968986,"@username tunda matan hausawan sunqi mu sai mu koma inyamurai, ba zaiyu mu zauna muna kallonku ba idan mun muku magana ta dm ku sharemu qarya kuke 😡🥊"
2977,78968987,"@username rabu da wakilan arna, bakomai bane face biyan bukata ta duniya. kasan kuma 99% din shuwagabanninmu jahilai ne bangaren ilimin addini💔"
2978,78968988,babu kunya a nan gaskiya. ko maguzawa ba su yin haka ##url
2979,78968989,@username dama yan bariki ne
2980,78968990,@username aga dan baki 🌚
2981,78968991,"congratulations to @username indeed you are a motivation to every living black on earth.   but wait, the second voice in the video, the guy na true pessimist. shege dan bakin ciki. ##url"
2982,78968992,"the south is gradually becoming like the north, yes still far ahead in education, but after all the (poor) education and it can't provide a decent life you had hoped it would, what do you become? an educated almajiri"
2983,78968993,"@username toh, even the quran tells us. yahudawa bala'i ne. they may have not done some of the things prescribed to them, but they've done much worse"
2984,78968994,i dey start feeling afraid of this media  (twitter) ashe itama akwai qarti masu using da profile na mace. allah dai ya tsinema 'yan daudu😎
2985,78968995,"dan uwa..  kayi kokari kar mutane su shaideka da rowa, rowa halin banza ne, kuma ba halin mutanen kirki bane..  allah ka rabamu da rowa..✍🏼"
2986,78968996,su catfish daiii anji kunya wallahi😂....qaton banza kurum🤔 ##url
2987,78968997,"kai daga ganin inyamuri kasan babu abunda ya hadaka dashi, mutum kaman jikan samudawa, amma kana zuwa nijar sai kaga ga dan' uwanka amma saboda muguntan turawa sai suka rabamu suka basu faransanci mu kuma suka hadamu da kadamusawa suka bamu turanci..  allah ya isa..✍🏼"
2988,78968998,@username wata shegiya  kafira ce ma
2989,78968999,ban taba bada kofar wani bagidaje daga wajen kano yaci mutuncin sunusi ba har akayi abinda akayi aka gama. ##url
2990,78969000,@username arne kaga gemunsa😂
2991,78969001,"weather they like it or not wlh we're by this almajiri side, this islamic scholar will remain there, a northern's minister will survive. insha allah u. #pantamiwillstay ##url"
2992,78969002,@username kai ina a katsina ne kawai idan mace bata shan sigari bata wage ba yaushe zañ auri yar katsina
2993,78969003,kudai yi hakali da barayi ku masu aiki da vpn 🏃🏃🏃
2994,78969004,ƴan daɗi arna detail soon...
2995,78969005,"when mubarak was busy insulting the most noble man on earth we didn't hear you quoting that verse but because you want to defend him technically, you were seen doing so. god is watching and will keep exposing your evil hypocrisy against islam. yan dadi arna @username "
2996,78969006,dole a yi wa sheikh dahiru bauchi uzuri. shi izalar da ya sani ita ce wacce ta ke cewa shi kafiri ne. wacce take cewa gara kirista da shi (dan darika). wacce ta ke kwatanta annabi (s.a.w) da amblam din wasika ce.  #copied
2997,78969007,munga masu kyau koma munga munana 🥵
2998,78969008,"“@username : ""@username : shegiya naira... hahaha @username ##url arne salati bah”ai kuwa naira"
2999,78969009,@username it’s called jinin kafuri
3000,78969010,@username lika lika dai. wai har wani kiran meeting yakeyi for his angwanci..i told d sender yakoma yagama mai mu ba irin wanan sakarkarun bane.kudin shin din banza
3001,78969011,"imam maleek yace dukk wanda ya karyata cewa ba kafirai bane to shima ya kafurta, duddacewa badole mashabar tazamo daidaiba. amma kin san cewa hukun cin mai tsananine. ##url"
3002,78969012,dunia maganin me qoqari da daqiqi
3003,78969013,@username kai! me kake abu dan a kulaka!   gaja kawai!!!
3005,78969015,@username arne dama arne ne
3006,78969016,ku gafara ga manyan arna nan dawowa🐒 😁 ##url
3007,78969017,"today on #morningsplash, @username and @username look at 'almajiri school system: the untold story'. get ready!"
3008,78969018,@username i go soon unfollow u wawa
3009,78969019,breaking news📍 adamu garba has been crowned as sarkin mahaukata so also hakimin daqiqai
3010,78969020,"bahaushe ya ce “maganin biri, karen maguzawa” 🤣🤣🤣🤣 ##url"
3011,78969021,"@username if almajiri were girls, it would have ended ages ago. but cos na boys, it's all talk. many interracial relationships with bm is cos how overtly protective we are of our women. off course more needs to be done for all."
3012,78969022,@username ƴan daɗi arna.... ga bayanin su nan a suratul baƙra
3013,78969023,@username fitina kuma yanzu zaa farata muddin aka hana karatun quran wallahi baa ga komai ba mu almajirai ne kuma muna goyon bayan almajiri 😎😎😎
3014,78969024,"we wish we can reduce the number of 13.2 million drop out from school children, which statistic show that about 9 million of these children are under the age of 15. most of them are almajiri children and girls child @username ##url"
3015,78969025,gaskiya the north should only vote for a candidate with solution to this outdated almajiri system. ##url
3016,78969026,maguzawa sun shigo😂😂 ##url
3017,78969027,coaché wey nor use kepa. e kare ##url
3018,78969028,mace baka guntuwa mai katon hanci  ..... uhmmm duniya ce
3019,78969029,"""@username : gej  built 125 almajiri schools in 13 states in north; something northern rulers like buhari failed to do."""""
3020,78969030,mahaukatan banza..mun kasa sulhu acikin gidanmu balle na waje. ##url
3021,78969031,"5) 11 years from now, the @username hope to have eliminated hunger, ensured decent work for all, and achieved 15 more things aimed to #leavenoonebehind. at our current pace, over 10 million almajiri children will be part of those who have been failed by the rest of us. ##url"
3022,78969032,@username eh mana dan wahala ba 😅
3023,78969033,harkullum ina iya kokarina ganin cewa na hana zuciyata tsanar kowace kabila a nigeria amma ina akwai wata gabila da ko amafarki banason allah yajarabbaceni da yin mafarkin kulla hulda dasu sheku sunzagaye kowane jeni bata kalmi akafarsu ##url
3024,78969034,@username a haka dai kamar mutum  ashe dabba ne
3025,78969035,low key...  i really want you to define shege...  what is shege? 🗣️
3026,78969036,"@username why aren’t almajiri schools held to the same standards as the ws, even if they predate our modern regulatory agencies?"
3027,78969037,"ubangiji ya rusa sa , dan ubansa ! hege farin arne ‘ insha allah karshen sa yazo ##url"
3028,78969038,"10th assembly speaker hopeful hon. @username alias ""sma"" has paid for jamb registration of more than 2400 students, tuition fee for more than 1000 students in higher institution across the country and basic needs for more than 1000 almajiri and out of school children. ##url"
3029,78969039,yahaya bello of kogi  nasir el- rufai of kaduna  the two are upgraded almajiri boys in a king's apparel.
3030,78969040,almajiri dan shekara 3 a duniya. don allah wani karatu ake son wannan yaro ya samu? #almajiri ##url
3031,78969041,@username barcelona da karuwa ce da anyi doluwa da cika ware kawai za'ai ta yi mata saboda wawancinta shegiya.🤣💔
3032,78969042,a gani ance gwamnan kano ya tattauna da shugaban k'asa a kan samun inyamurai da cin amanar sacewa da bautarwa da kafirtarwa da sayar da k'annenmu da y'ay'anmu . ##url #justiceforkano9 ##url
3033,78969043,allah ya daibema iya soyayyarsu albarka wadanda basa kaunar addininka kuma kullum burinsu suga musulmi da musulunci sun wulakanta tirrrrrrrrr da arne duk inda yake. ##url
3034,78969044,@username ji wani shasha sha dan bakar tunkiya gustun mamar ka zakaci  dan me pesawa uwarka mani  a hanci
3035,78969045,i think obi didn't plan well for ondo state. if he used religion he would penetrate ondo state and win. it's a predominantly christian state and with shege apc is showing everybody tinubu should not be getting a win from them.
3036,78969046,i repeat; sukoma makaranta. help me mention those at worst discrimination level from south. jahilan banza kawae😅 ##url
3037,78969047,baka taba ji mace to soki kishiya sai wawiyar budurwa ko doluwa da take ita kadai a gidan mijin ta. budurwa dai bata san karshenta ba haka itama matar auren? bazawara kam ko da wasa ba za ka ji tana zagin kishiya ba. ##url
3038,78969048,"arna kano alaji“@username : ""@username : anci ubanmu a ss nd se yasin 😞😔"" chill! them super subs are coming”"
3039,78969049,ama mutanen mu sun fi son mata su sauna a gida 🚶 allen ya mana arziki mai yawa 🤲🏽🤲🏽🤲🏽🤲🏽 ##url
3040,78969050,kalarawi yace idan kaga mace da dogon hannu toh barauniya ce🤣
3041,78969051,@username miyene kedamunsa kushi baisan abinda kedamunsaba kawai yayi zugum ne anata lalabarsa waishi soko.
3042,78969052,bagidajiya part 3 episode 4 latest hausa novel  ##url  don't forget to subscribe the channel #saraki_tv @ kwarbai zaria city ##url
3043,78969053,@username tafison tagara kanku maza ita ga yar duniya sbd ta mai da kansu jari kowanne namiji ta dauka damuwarsa mace
3044,78969054,"""na fada kuma zan sake fada sau dari, da a zabi dan izala gwamma a zabi kirista.""   ban taba jin dan izalan da ya taba irin wannan maganan ba. lallai yakowa ya cika aljihun tsoho. ##url"
3045,78969055,"kame kame addinin kafiri, muhammad balde yaga babban abokinsa a lungu😂"
3046,78969056,"sai aya ta kai mutum wuta amma at the end of the day sai dan bidi’a yace ma malaman izala na kai mutum wuta hahahaha, i wonder oo.😂😂🤣🤣 ##url"
3047,78969057,"*an daurawa budurwata aure jiya nayi bakin ciki sosae na tafi daji zan kashe kaina ""yan ta'adda suka biyoni da kyar nasha*🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️"
3048,78969058,"@username all armed forces need total overhaul. best wages, living conditions, equipment etc. instead of vampiric elitist political executhieves getting billions to buy toys, these poor bastards could get much needed upgrade. cops no different from almajiri, just uniformed. pauperised lot"
3049,78969059,am from north hausa by tribe i don’t do yahoo yahoo i don’t do 419 i don’t do ritualist with my family  i don’t rape i am a almajiri  i don’t cast my vote on twitter i have pvc and i vote pmb idan kaji haushi  kazama dan arewa #northerners
3050,78969060,@username i have tried to look at the electoral process. i tried to think you didnt  win but in the spirit of ubuntu discuss power sharing with @username . kabila is long gone. he did what you begun in uganda. i am sure you want to see a prosperous uganda after you.
3051,78969061,inyamuri 🤣😂😂😂 ban yanda zaku yi damu #northerners next level din dai
3052,78969062,"@username d rulership of d cult of blood, d almajiri, d janjaweed, boko haram n d nigerian taliban waitin in osun hav been defeated indeed!"
3053,78969063,"grammy nominated, in the sauna sheddin' tears, all this money, power, fame and i can't make you reappear, but i don't wipe 'em though.we just embrace the only life we know, if it was me, i would tell you, ""nigga, live your life and grow"" 💙🏁 miss you king 🙏 #llnh rest easy 💙 ##url"
3054,78969064,kullum mutum sai posting congratulations allah ya bada zaman lfya 😂dan wahala @username 
3055,78969065,"how do we reduce income inequality in nigeria? i think the private sector will play an important role in doing this. that is why i supported the more private sector focused party.  (ps: stop posting silly ""i will no longer give almajiri money"" videos)."
3056,78969066,@username ngd abkina gani nai aikaman yamaidani arne shiyasa nace mai haka
3057,78969067,"kutayani warware wannan matsalar.. budurwarsa ce ta sato kudin mamarta ta bashi ya fara kasuwanci don son da takeyi masa kuma yazama mai arxiki da kudi, sai buduwar tace dashi ya fito suyi aure, sai yace da ita shi a gaskiya bazai iya auren  barauniya ba. #thematters  #thematter"
3058,78969068,"hausa's are nt loyal oh....gej built almajiri schools na, is dis how u want to pay him back?"
3059,78969069,that year if john arne riise shot touch you na hospital very fast...shot power💯
3060,78969070,kaifa dama jakine shege jahili 😮 ##url
3061,78969071,@username wane ni oga... almajiri ne nifa muma husari muke koya shine mentor namu
3062,78969072,@username mata hudu zanyi harda uwarki. shegiya tsinanniya. jaka akuya qazama. waike wace irin jahila ce? dan uwarki allah yafada acikin alqur'ani mai girma. فنكهو مآطب لكم من النساء meyasa ma zan rubuta bayan bazaki iya karantawa ba? jahilar banza. allah yace ayi hudu kince kwadayi.
3063,78969073,"@username i would have cursed u, but because i'm an almajiri it is not permissible for me to do so."
3064,78969074,@username umm umm fah akace arne shiyasan arne😹
3065,78969075,"@username ai it's obvious ne, yahudu da nasara sun bala'in cin galaba akan mutane through got"
3066,78969076,@username toh munafiki 😂
3067,78969077,kaipa inyamuri ne. matsalata dakai ##url
3068,78969078,"@username akwai malamai, akwai shehunnai, akwai dattijai, akwai almajirai, akwai attajirai, akwai yan daba, akwai yan shaye-shaye, akwai yan sane, akwai cristoci, akwai maguzawa. komai akwai a kano"
3069,78969079,"@username yawan kallon film has huge negative effect on must of us, suicide (sounds stylish 😂). or is it rashin ilimin addini? coz akwai qissa wanda ya kashe kafirai a yaqi but bcoz he was wounded he decide to kill himself and wuta zai shiga."
3070,78969080,@username masanan amma arna ne inba hakaba ubanme za ai da alade
3071,78969081,"@username 1st 2 deliver on nine new varsities 2 accommodate the growing no. of students. 1st 2 promise almajiri school, promise kept"
3072,78969082,@username let him still finish his phd from d almajiri school dear...ezi
3073,78969083,two activists jailed for speaking out against president joseph kabila are on hunger strike in #drc
3074,78969084,@username wannan court din kanaji kasan ta kafirai ce
3075,78969085,gaskiya a zamanin nan kai sake ka aure mummuna kai kaso gaskiya   kai nifa dan irinku nake twitter alqur'an ##url
3076,78969086,u abducted d chibok girls and u claimed it's not islamic &amp; now ur emir came down south with his almajiri to steal another girl. #freeese
3077,78969087,@username daga baya knn sadaka da karuwa 😂😂😂
3078,78969088,@username yace beautiful boy🤣 dan duniya nei wlhy🤣🤣🙌🏾
3079,78969089,mu na da shaidar wadanda suka kashe jami'in dan sanda a jihar kaduna - kungiyar shi'a ##url ##url
3080,78969090,"buhari, shettima and tinubu billboard destroyed by almajiri children screaming ""ba ma yi"".(he/they can't do it). even the almajiri have woken up, they are no longer gullible. hunger has reset their brains 😀. victory for peter obi. #bbnaijas7  #bremun  wike peruzzi tinubu atiku ##url"
3081,78969091,"inec/rec chairman dr mutiu agboke, director of dss folorunsho b alade, deputy commissioner of operations dcp charles dike, commander ndlea nandi chidi, icpc chairman osun odebayo samuel o. odebayo. comptroller corrections ogunsakin tolu, nscdc vincent g. linus, ##url"
3082,78969092,happy birthday to me  #anonymous9ja  #lindaikeji  #almajiri ##url
3083,78969093,@username position zaku kare next season kenan. 🤔😂
3084,78969094,@username allahu akbar. masha allah dan izala yaga tuwon shinkafa
3085,78969095,"....next time u sonofakunna mess up with an #almajiri tl, i 'll ✈2 #ny &amp; facilitate ur extradition &amp; deportation... ##url"
3086,78969096,kazama siren ne ##url
3087,78969097,"under 3yrs gej established 9 fed university, 127 almajiri sch, 34 new colleges of education. pmb how far? #apcoflooters"
3088,78969098,"@username useless human being, daqiqin bawa, jakin akuya, son of a bitch.😡😡😡😡."
3089,78969099,gov bagudu to fg: find solution to almajiri
3090,78969100,ni fah ina yin el rufai ko dan arnan kd da yan shi’a😂😂 ##url
3091,78969101,"buhari gatan arna maji-dadin mutan kudu na ashatu birnin keta karya masoya, fifita makiya kowa ya yabe ka bai san ka ba gadon allurai tabarmar kusoshi kau da walwala yada wahala tattaka naka raya na wadansu kitsen rogo daga nesa walwal in an dandana dacin banz"
3092,78969102,"baba dan girman inyamirai da yarbawa, dan darajar jirgin sama da kasar waje... ka taimaka wa talakawan kasar nan... #kanolockdown"
3093,78969103,this is how yan matan twitter supposed to dress but sai kuzo kuna shiga sai kace arna allah ya shiryeku   but u should learn from her   i don't mean to hurt is just a reminder  allah ya shryemu baki daya ##url
3094,78969104,@username shashasha da shashanatu 👌
3095,78969105,@username idan baki chi shawarma bah zaki samu dan malele
3096,78969106,@username amma ke inyamura ce ko?🤔
3097,78969107,alhamdulilah. almajiri schools to be reformed in kaduna not closed. we prayed to allah for that and allah has accepted our prayers.   he started a war that he couldn't have won. he should have listened to us in the first place. allah is our protector not the constitution. ##url
3098,78969108,@username not inyamuri na arna be the general name we give dem
3099,78969109,@username ware idan zaka ware dan wahala
3100,78969110,@username haba dan arna
3101,78969111,@username hod wai shi arne yayi mana fixing test anjima
3102,78969112,"more than average of the poor people of this country aren’t after a positive change, they just want the rich figures to find life so creepy and completely frustrated. wani talakan mugu neh 😂in ba iskanci bah har almajiri kidnapping a keyi for 2000 naira. ##url"
3103,78969113,"mai son arne ma ai baisan me yakeyi ba, allah ya riga ya fada mana komai akansu, in kuma mutum yafi allah sanin dan adam sai muji..  babu abunso a arne.. ##url"
3104,78969114,"-dogo dan daura -nokia riqe chaji -rugum babban motsi -gatari kafi saran shuka -aljani kafi gaban mutum -jan biro maganin daqiqin yaro -likitan mahaukata kana masu magani suna zaginka -kura ga baqin jini, ga nisan kwana na hajiya aisha -gabadai gabadai wakilin gyara kasata 9ja🇳🇬 ##url"
3105,78969115,arne arne ne kaji malam 🤦‍♂️ ##url
3106,78969116,@username daman sabagar suce ta yan duniya tun a twitter ga zaka ga sunyi dora hoto kowa yana gogar kowa
3107,78969117,ko a mafarki ko wajen barayi 😂 ##url
3108,78969118,rain beat me shege
3109,78969119,maryam sanda ta kusa samun masu tayata zama kafin ta cinye right of appeal dinta. yau arewa twitter influencers shiruuuuu kakeji kaman mushurikai sunci shirwa sun sha ruwa 🤣🤣🤣🤣🤣🤣🤣 #deezell10million
3111,78969121,allah saka da alheri bruv.  ke @username ko turawan mulkinmallaka suntarar damu da ilmi da hankali ba sakarkaru jahilai kamar wadancan da kike tayawa ba.  ku isar mata kuyimata sharhi @username ##url
3112,78969122,"@username it's not all northerners that are gullible. there are sensible ones among us mr man. so, pray for the betterment of this country or stfu. daqiqi kawai."
3113,78969123,"this is the right time to scrap anything almajiri off our streets. kaduna st. govt tried to do something like that,let others states emulate ##url"
3114,78969124,@username innaaa hadaina hussabila imma shakiran wa imma kafura...may allah guide us
3115,78969125,"@username it's not about the nudes image she posted, but it is about a comment in regards to the image.  rahama sadau ta sa hoto na tsaraici,  sai wani kafuri ya ci zarafin manzon allah (s.a.w) akan hoton,  malamai sun tabbatar da cewa rahama sadau tana da laifi,  bata da wata mafita."
3116,78969126,"@username lolz, ba'a banza muke jin bbc hausa ba"
3117,78969127,"hence, what is true about the almajiranci system in terms of the negative consequences to the overall development of the almajiri child is true to most deprived children across the nation."
3118,78969128,"hi 🥰 i know it is sunday but this view is for everyone. kindly rt  frame 1-4, which is your favourite  .  #sundaymotivation #mybitsikastory #almajiri #2daystoqueenrosieday #kingofboys ##url ##url"
3119,78969129,wuta anan wuta a chan wai talaka arne ya rasu #ranarhausa2019
3120,78969130,shege inyamiri yaga babe me bleaching yace😩 “shege ana son ayi bature ba’a iya ba”🚶🏻🚶🏻🚶🏻
3121,78969131,walh bbc munafikai ne! duk ta inda zaku soki manjo kun sani!!! 😂😂😂 ##url
3122,78969132,arne how far ##url
3123,78969133,wato sai kana kallon abinda ke faruwa zaka san akwai wawaye amma a rigunan masu hankali.
3124,78969134,malamin nema yake ya kafurtashi ko yace kafurai yakewa aiki.... ##url
3125,78969135,@username gaskiyan ki uba talaka miji talaka kam ba sauki garaki samawa kaki yanci
3126,78969136,@username wai ba ka jin kunyar magana against apc ajawo   mjr na raina time din ka @username 
3127,78969137,"apc a katsina, an hada combination na marowata, kaichoooo"
3128,78969138,su delegates ma suna invalid votes🤣 akwai dolaye kam.
3130,78969140,shey una dey mad. yan kutumar uba. shegu kawai. abeg make una stop this kind rough play. ##url
3131,78969141,@username almajiri/ y'ar wasan kwaikwayo scene
3132,78969142,"@username allah kasa corona virus tayi ajalin wannan tsinennen bawan nan naka @username albarkan fiyayyan halitta, ka hana shi kwanciyar hankali duniya da lahira, allah ka hada shi da jin kunyan duniya da lahira kasa yayi mutuwar wulakanci. wawan banza alade, jaki, kare , mara tunani"
3133,78969143,@username kina da miji ne #aishayesufu ? in babu akwai bazawari sakin wawiya
3134,78969144,@username lmao who be almajiri? abeg shift. hope youre doing great sir.
3135,78969145,"@username then ws bcos i never knw the meaning of ""inyamuri"" wic  stil dnt dts y i said so, i haye it so mch wen som1 said ""aboki"" to som1 talk less of saying it to me,"
3136,78969146,@username wlh kuwa ta bar wawa da bashi
3137,78969147,"another @username scam, what did they do with the almajiri schools built by the previous #administration? ##url"
3138,78969148,@username nidai inason wannan kazo koda karuwa ce inaso idan tazo gidana zan saita mata zama
3139,78969149,@username mahaukaciya abi. you're welcome.
3140,78969150,"yarinyar nan yar kauye ce, banzan kulaki ba.... a firuwa 😂😂😂"
3141,78969151,i bought train for them. build them 150 almajiri schools. yet they didn't vote for me. #3linesstory ##url
3142,78969152,femi fani-kayode: the cry of the almajiri [part ​2​] ##url
3143,78969153,"@username ba wallahi benz ta ba kar kasa a biyoni, akori kura ta amma ƴan birni suna kiranta ‘a hangi biri’"
3144,78969154,@username kaji maganar banza toh so kke muyi ta xama da mouth odour kaman wani kazami sannun fah 🤔
3145,78969155,akwai rikici wollah almajiri and @username people come and see dragging.....😂😂😂😭😭😭😭😭  may allah protect us against corona virus ... @username ##url
3146,78969156,"ya ubangijinmu kada ka ďora mana abin da ba zamu iya da shi ba, kuma ka yi mana afuwa, kuma ka gafarta mana, kuma ka jikanmu, kai ne majibincin al'amuranmu, ka taimake mu a kan kafirai...🙏🏾🙏🏾🙏🏾"
3147,78969157,"@username na boss u be,ka makare yar jaka uba😂😂"
3148,78969158,@username kanki kaman baho
3149,78969159,@username inyamiri face ur work jor
3150,78969160,@username karya. tel the true
3151,78969161,koma dai menene messi dai wuta zai shiga inde ya mutu a haka.  dan kafira kawai😏
3152,78969162,1. boko haram north 2. herdsmen north 3. gunmen north 4. kidnappers north 5. abject poverty north 6. illiteracy north 7. child abuse north 8. beggars (almajiri) north 9. high rate of divorce north. why northerner?
3153,78969163,kuma da kk maganar tafi musulmai 😊😂😊 allah karka jarrabemu da mummunar toshewar basira!   ko kanaso ko bakso a kafira ta mutu kuma a haka zaa hukunta ta alkawarin allah baya canzuwa.
3154,78969164,mutuminnan wasa wasa dan kwalta nee ##url
3155,78969165,@username kk ko inyamuri tafi kai fitsari ka kwanta!
3156,78969166,@username we wanted atiku 2019 but many people were seeing us arna wanda basu san me sukeyi ba. look at us now it’s 2020 sef 3 years to go
3157,78969167,"@username why should you be?   we have always known that as a country we are in trouble, and it’s not just the leaders.   the rich are “mugaye”, the poor are “matsiyata”  everyone would probably do the same when given the opportunity"
3158,78969168,"@username ai kasan yadda akwai arna na amana, toh hakama akwai yan adawa na amana. garkon arzikiii 😁😁"
3159,78969169,@username kekuma ga malalaciya
3160,78969170,@username shegu bah....allah ya sani bana iya boye kiyayyar da nake wa arne
3161,78969171,"@username kedai a tsinana, mukam bamu ajewa, kije dunya che ta ishe ki riga da wando..  banza kawai ‘yar jagaliya  idan bariki zakiyi bata hauka zakayi bah ta kauyawa banza mtswww"
3162,78969172,marowaci... come out and tell people jor ##url
3163,78969173,"congolese president, joseph kabila postpones election till 2018 ##url"
3164,78969174,@username shege dan iska ##url
3165,78969175,"wani daga cikin magabata ya wuce wani mutum yana gasa nama.  sai ya fashe da kuka.  sai mutumin ya tambaye shi: me yasa ka kuka? shin kana bukatar nama ne?  yace: a a, ina kuka ne kan dan adam, yana saka dabba a wuta tana matacciya, shi kuma za'a saka shi a wuta yana raye.  😥😥"
3166,78969176,yanxu munsan ba marabar matan nan da na yarbawa...har wasu yarbawa da inyamurai sun fisu kamun kai...shegu sai girman kai da san claiming...
3168,78969178,@username dan allah fita harkan mahaukata.
3169,78969179,"almajiris have the numbers, politics is a game of numbers so apc should be proud of having the almajiri votes which always make the se votes insignificant. and by the way pmb’s numbers have reasonable improved in the se. ##url"
3170,78969180,@username used to call this kind of goal as mangaribar arna
3171,78969181,he resembles j’cole 😂😂 al yahudu ##url
3172,78969182,@username kaga tsohon jahili
3173,78969183,@username wataƙil ai kai bamaguje ne in ka yi ba zan yi mamaki ba.
3174,78969184,"@username maganin mugaye, 'yan kutumar uba kun bar talakawa cikin ƙunci kun kwashe kuɗaɗe kun jibge a ɗakunan ku da gidajen gona. i just like buhari's strategies, we can all testify that buhari ba ɓarawo bane kuma bai saci kuɗaɗen 'yan ƙasa ba. amma na kusa dashi sune problem ɗin gwamnatin"
3175,78969185,"ga wakili, ga bayahude, akwai ra'oba ##url"
3176,78969186,dan uwar babanki da boko haram da manzon allah daya suke? kaji jahila mahaukaciya dakikiya.  sai kizo ki hana hukuncin tunda ubanki ne alkalin. useless idiot!!! ##url
3177,78969187,"@username hhhaah. dan baka samu arniya bace😃. wallahi wata idan ta fara zuke maka ruwan kai koh, sai kayi mamaki😂🤣😂."
3178,78969188,"@username masha allah, allah  biya a mizani 🤲🏼. amman naji yace suna shan ruwa da dabbobin su, how much does it cost 2build a well da bazasu iya siyar da dabba domin suyima kansu rijiya ba? sir, may b u can include sensitizing dis ppl to sacrifice n do something 4 themselves 👏🏽. jzkhallah"
3179,78969189,@username e be like say this engineering dey show you shege oo😂😂
3180,78969190,"and almajiri, to make room for the rich. take it from me, our government will either push us into the ocean/lagoon or else..."
3181,78969191,@username arniya ko musulma oho😏
3182,78969192,ta tabbata dai ball ba haramun bace tinda gashi saudia sunci arna 💯🤩 ##url
3183,78969193,"idan na tuna yadda muke iya aikata sunnah a najeriya, sai in ce ""wallahi mun yi sa'a"".  iyaka a kalle ka a ce maka "" dan ustazu"" ko ""dan izala"".!"
3184,78969194,"@username he's a potential dan ta'adda, xai iya hada explosive device."
3185,78969195,mal @username yacce ‘mai wanka bai dibi bainai ba’. wai inda ‘inyamuri ka ceme bature...’🚶‍♂️ ##url
3186,78969196,this is overdue! @username abolishes almajiri  ***** jay jay abba kyari dstv #coronavirusghana #stateofouruniversities #phlockdown #istandwithbuhari #nodeycopywizkidfc origi #ahmadarbery dubai #aramide liverpool wike #davidoday lasisi solomon #ynwa #istandagainstbuhari ##url
3187,78969197,shege dan shi’a ##url
3188,78969198,@username suma masukudin akwai munafikai
3189,78969199,@username that should be kafura
3190,78969200,kai fa daqiqi ne wallahi😂 ##url
3191,78969201,"@username you too will account, before allah, how you treated almajiri."
3192,78969202,"at the best, @username will end up like joseph kabila of dr congo.  while at worst, he'd end up like muammar gaddafi of libya.  the choice is for him to make.  nigerians reject #nigeriadecides2019result  #nigeriadecides2019rigged"
3193,78969203,@username shi a dole sai #doge yayi competing da #btc dan iska 😂😂😂
3194,78969204,"the peegin dictionary describe mumu as stupid person.d english dictionary gave me the 4llowing  meanings of stupid person unintelligent,dense,brainless,mindless,foolish,dullwitted,slowwitted,witless,dunce like,simple minded idiot this is not #kano its plateau #inyamiri dakiki neh ##url"
3195,78969205,@username amman wannan sumayyar yar kaduna ce koh? dan billahillazi yarinyar nan yar bariki ce 😂😂💔
3196,78969206,@username sense true  but we hausa’s called them arna shikenan
3197,78969207,@username kai jahiline dan akuya anya kai musulmine ma🙄🖕🏿
3198,78969208,@username hahah ehh mana tace ta raba hadda kayan abinci kowa ya samu tsinanniya
3199,78969209,"wlh kuwa, allah ya bamu ikon saye, thank god akwai other options kamar tunkiya da akuya. ##url"
3200,78969210,inyamuri ne mallam ##url
3201,78969211,ina mamakin yadda mutane suka maida kansu kaman gidadawa allah ya bamu hankali dan mui tunani musan abu me kyau da mara kyau.....  if we continue at this rate wallahil azeem bazamu ci gaba ba a dinga aiki da lura....  #truthhurts
3202,78969212,@username barcelona da karuwa ce da anyi doluwa da cika ware kawai za'ai ta yi mata saboda wawancinta shegiya.🤣💔
3203,78969213,larabawa na shan wuya hannun yahudawa mu kuma muna jin pepe a hannun yarbawa 🥺🙏
3204,78969214,@username eyya allah sarki haka rayuwa take gara ta kwashe inba haka ba yasin zasu iya bawa karnuka
3205,78969215,"ni ina ma mai“@username : duk duniya. record holder “@username : arna kenan ""@username : wankinho 👉👉👉 @username ""””"
3206,78969216,baba guy dinnan arne ne. wato shi kunne ya iya lashewa 😂🤣🤣 disbelieving!!
3207,78969217,our almajiri will remain  #pantamiwillstay ##url
3208,78969218,@username nnyamuri  the time he was looking for water drink 🤣🤣 shege arne
3209,78969219,"#iamnorth  the #almajiri  the illiterate, yet i decide the fate of the 'civilized' peeps. ##url"
3210,78969220,@username ke malalaciya ce kenan
3211,78969221,shi kuma mamman shata katsina inyamuri ne 😂😂😂 ##url
3212,78969222,"@username stopeet, how many shege have you seen ?"
3213,78969223,@username a nigeria 🇳🇬 ba’a maganar musulmi ko arne duk daya don bawanda yakewa addininsa hidima wannan ya hada daga musulmi da kuma kirista to kaga anan ba maganar addini kenan kawai yakamata talakawa su gane masu mulki ba tashi suke domin dukkan su abu daya ba pdp ba apc daya ne
